species_id,family,genus,species,genus_species_subspecies,genus_species,woodspecificgrav,seedmass,height,leafmass,relativegrowthratesaplings,relativegrowthratelarge,robin,lifeform,breeding,repr_no95,bsl_repr95,bas95,stno
ouraco,Ochnaceae,Ouratea,prominens,Ouratea prominens,Ouratea prominens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ourasu,Ochnaceae,Ouratea,sulcatinervia,Ouratea sulcatinervia,Ouratea sulcatinervia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oxanlo,Annonaceae,Oxandra,longipetala,Oxandra longipetala,Oxandra longipetala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oxanpa,Annonaceae,Oxandra,panamensis,Oxandra panamensis,Oxandra panamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oxanve,Annonaceae,Oxandra,venezuelana,Oxandra venezuelana,Oxandra venezuelana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pochaq,Malvaceae,Pachira,aquatica,Pachira aquatica,Pachira aquatica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
palicr,Rubiaceae,Palicourea,crocea,Palicourea crocea,Palicourea crocea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
palitr,Rubiaceae,Palicourea,triphylla,Palicourea triphylla,Palicourea triphylla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
panosu,Proteaceae,Panopsis,suaveolens,Panopsis suaveolens,Panopsis suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
par2am,Myrsinaceae,Parathesis,amplifolia,Parathesis amplifolia,Parathesis amplifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
par21,Myrsinaceae,Parathesis,sp.1,Parathesis sp.1,Parathesis sp.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
parich,Chrysobalanaceae,Parinari,chocoensis,Parinari chocoensis,Parinari chocoensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
parkni,Fabaceae-mimosoideae,Parkia,nitida,Parkia nitida,Parkia nitida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
par1ac,Fabaceae-caesalpinioideae,Parkinsonia,aculeata,Parkinsonia aculeata,Parkinsonia aculeata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
parmce,Bignoniaceae,Parmentiera,cereifera,Parmentiera cereifera,Parmentiera cereifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
parmma,Bignoniaceae,Parmentiera,macrophylla,Parmentiera macrophylla,Parmentiera macrophylla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lopida,Malvaceae,Pavonia,dasypetala,Pavonia dasypetala,Pavonia dasypetala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pellrh,Pellicieraceae,Pelliciera,rhizophorae,Pelliciera rhizophorae,Pelliciera rhizophorae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pentco,Rubiaceae,Pentagonia,costaricensis,Pentagonia costaricensis,Pentagonia costaricensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pentgy,Rubiaceae,Pentagonia,gymnopoda,Pentagonia gymnopoda,Pentagonia gymnopoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pentpa,Rubiaceae,Pentagonia,parvifolia,Pentagonia parvifolia,Pentagonia parvifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pentwe,Rubiaceae,Pentagonia,wendlandii,Pentagonia wendlandii,Pentagonia wendlandii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
peraar,Euphorbiaceae,Pera,arborea,Pera arborea,Pera arborea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
peraop,Euphorbiaceae,Pera,oppositifolia,Pera oppositifolia,Pera oppositifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
perean,Moraceae,Perebea,angustifolia,Perebea angustifolia,Perebea angustifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
peregu,Moraceae,Perebea,guianensis,Perebea guianensis,Perebea guianensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pere1,Moraceae,Perebea,sp.1,Perebea sp.1,Perebea sp.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
per1bl,Cactaceae,Pereskia,bleo,Pereskia bleo,Pereskia bleo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
persam,Lauraceae,Persea,americana,Persea americana,Persea americana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
phoe1,Lauraceae,Phoebe,sp.1,Phoebe sp.1,Phoebe sp.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
photmi,Rosaceae,Photinia,microcarpa,Photinia microcarpa,Photinia microcarpa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
phylac,Phyllanthaceae,Phyllanthus,acuminatus,Phyllanthus acuminatus,Phyllanthus acuminatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
phytse,Arecaceae,Phytelephas,seemannii,Phytelephas seemannii,Phytelephas seemannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
picr1,Picramniaceae,Picramnia,sp.1,Picramnia sp.1,Picramnia sp.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pinuca,Pinaceae,Pinus,caribaea,Pinus caribaea,Pinus caribaea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pipead,Piperaceae,Piper,aduncum,Piper aduncum,Piper aduncum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pipeam,Piperaceae,Piper,amalago,Piper amalago,Piper amalago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pipea4,Piperaceae,Piper,augustum,Piper augustum,Piper augustum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pipefi,Piperaceae,Piper,fimbriulatum,Piper fimbriulatum,Piper fimbriulatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pipegr,Piperaceae,Piper,grande,Piper grande,Piper grande,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pipeh2,Piperaceae,Piper,hirtellipetiolum,Piper hirtellipetiolum,Piper hirtellipetiolum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pipehi,Piperaceae,Piper,hispidum,Piper hispidum,Piper hispidum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pipeim,Piperaceae,Piper,imperialis,Piper imperialis,Piper imperialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pipelo,Piperaceae,Piper,longispicum,Piper longispicum,Piper longispicum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pipeph,Piperaceae,Piper,phytolaccifolium,Piper phytolaccifolium,Piper phytolaccifolium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pipesa,Piperaceae,Piper,sancti-felicis,Piper sancti-felicis,Piper sancti-felicis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pipeca,Piperaceae,Piper,schiedeanum,Piper schiedeanum,Piper schiedeanum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pipe5,Piperaceae,Piper,sp.5,Piper sp.5,Piper sp.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pipe6,Piperaceae,Piper,sp.6,Piper sp.6,Piper sp.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pipe7,Piperaceae,Piper,sp.7,Piper sp.7,Piper sp.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pipe8,Piperaceae,Piper,sp.8,Piper sp.8,Piper sp.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pit1hy,Fabaceae-mimosoideae,Pithecellobium,hymenaeifolium,Pithecellobium hymenaeifolium,Pithecellobium hymenaeifolium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pit1la,Fabaceae-mimosoideae,Pithecellobium,lanceolatum,Pithecellobium lanceolatum,Pithecellobium lanceolatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pit1un,Fabaceae-mimosoideae,Pithecellobium,unguis-cati,Pithecellobium unguis-cati,Pithecellobium unguis-cati,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ple1li,Salicaceae,Pleuranthodendron,lindenii,Pleuranthodendron lindenii,Pleuranthodendron lindenii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pleuhe,Lauraceae,Pleurothyrium,aff.hexaglandulosum,Pleurothyrium aff.hexaglandulosum,Pleurothyrium aff.hexaglandulosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pleura,Lauraceae,Pleurothyrium,racemosum,Pleurothyrium racemosum,Pleurothyrium racemosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pleu2,Lauraceae,Pleurothyrium,sp.2_(hoja_grande),Pleurothyrium sp.2_(hoja_grande),Pleurothyrium sp.2_(hoja_grande),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
plinpo,Myrtaceae,Plinia,povedae,Plinia povedae,Plinia povedae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
plumac,Apocynaceae,Plumeria,rubra,Plumeria rubra,Plumeria rubra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
podogu,Podocarpaceae,Podocarpus,guatemalensis,Podocarpus guatemalensis,Podocarpus guatemalensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
podool,Podocarpaceae,Podocarpus,oleifolius,Podocarpus oleifolius,Podocarpus oleifolius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pogosp,Rubiaceae,Pogonopus,exsertus,Pogonopus exsertus,Pogonopus exsertus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
polldi,Asteraceae,Pollalesta,discolor,Pollalesta discolor,Pollalesta discolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
posoma,Rubiaceae,Posoqueria,maxima,Posoqueria maxima,Posoqueria maxima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
poso1,Rubiaceae,Posoqueria,sp.1_(hojas_chicas),Posoqueria sp.1_(hojas_chicas),Posoqueria sp.1_(hojas_chicas),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
potaam,Gentianaceae,Potalia,amara,Potalia amara,Potalia amara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pourmi,Urticaceae,Pourouma,minor,Pourouma minor,Pourouma minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
poutbu,Sapotaceae,Pouteria,buenaventurensis,Pouteria buenaventurensis,Pouteria buenaventurensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
poutb1,Sapotaceae,Pouteria,bulliformis,Pouteria bulliformis,Pouteria bulliformis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
poutc1,Sapotaceae,Pouteria,calistophylla,Pouteria calistophylla,Pouteria calistophylla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
poutca,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,Pouteria campechiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
poutco,Sapotaceae,Pouteria,congestifolia,Pouteria congestifolia,Pouteria congestifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
poutcu,Sapotaceae,Pouteria,cuspidata,Pouteria cuspidata,Pouteria cuspidata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
poutdu,Sapotaceae,Pouteria,durlandii,Pouteria durlandii,Pouteria durlandii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
poutf1,Sapotaceae,Pouteria,foveolata,Pouteria foveolata,Pouteria foveolata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
poutg1,Sapotaceae,Pouteria,glomerata,Pouteria glomerata,Pouteria glomerata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
poutgl,Sapotaceae,Pouteria,glomerata,Pouteria glomerata,Pouteria glomerata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
poutle,Sapotaceae,Pouteria,leptopedicellata,Pouteria leptopedicellata,Pouteria leptopedicellata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
poutsc,Sapotaceae,Pouteria,sclerocarpa.aff,Pouteria sclerocarpa.aff,Pouteria sclerocarpa.aff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
poutsy,Sapotaceae,Pouteria,silvestris,Pouteria silvestris,Pouteria silvestris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pout10,Sapotaceae,Pouteria,sp.10,Pouteria sp.10,Pouteria sp.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pout17,Sapotaceae,Pouteria,sp.17,Pouteria sp.17,Pouteria sp.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pout18,Sapotaceae,Pouteria,sp.18,Pouteria sp.18,Pouteria sp.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pout20,Sapotaceae,Pouteria,sp.20,Pouteria sp.20,Pouteria sp.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pout21,Sapotaceae,Pouteria,sp.21,Pouteria sp.21,Pouteria sp.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pout23,Sapotaceae,Pouteria,sp.23,Pouteria sp.23,Pouteria sp.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pout27,Sapotaceae,Pouteria,sp.27,Pouteria sp.27,Pouteria sp.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pout28,Sapotaceae,Pouteria,sp.28,Pouteria sp.28,Pouteria sp.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pout3,Sapotaceae,Pouteria,sp.3,Pouteria sp.3,Pouteria sp.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pout30,Sapotaceae,Pouteria,sp.30,Pouteria sp.30,Pouteria sp.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pout4,Sapotaceae,Pouteria,sp.4,Pouteria sp.4,Pouteria sp.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pout7,Sapotaceae,Pouteria,sp.7,Pouteria sp.7,Pouteria sp.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pout8,Sapotaceae,Pouteria,sp.8,Pouteria sp.8,Pouteria sp.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pout9,Sapotaceae,Pouteria,sp.9,Pouteria sp.9,Pouteria sp.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
poutto,Sapotaceae,Pouteria,torta,Pouteria torta,Pouteria torta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
presde,Arecaceae,Prestoea,decurrens,Prestoea decurrens,Prestoea decurrens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
proccr,Salicaceae,Prockia,crucis,Prockia crucis,Prockia crucis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prosju,Fabaceae-mimosoideae,Prosopis,juliflora,Prosopis juliflora,Prosopis juliflora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
protgu,Burseraceae,Protium,aff.guianense,Protium aff.guianense,Protium aff.guianense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
protgl,Burseraceae,Protium,glabrum,Protium glabrum,Protium glabrum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prott2,Burseraceae,Protium,tenuifolium,Protium tenuifolium,Protium tenuifolium,0.586,0.098637,20.5,59.9,0.037,0.0126,NA,NA,NA,NA,NA,NA,NA
prottr,Burseraceae,Protium,trifoliolatum,Protium trifoliolatum,Protium trifoliolatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pse3fr,Sapindaceae,Pseudima,frutescens,Pseudima frutescens,Pseudima frutescens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pse2la,Moraceae,Pseudolmedia,laevigata,Pseudolmedia laevigata,Pseudolmedia laevigata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
albigu,Fabaceae-mimosoideae,Pseudosamanea,guachapele,Pseudosamanea guachapele,Pseudosamanea guachapele,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psycal,Rubiaceae,Psychotria,allenii,Psychotria allenii,Psychotria allenii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psycb1,Rubiaceae,Psychotria,brachiata,Psychotria brachiata,Psychotria brachiata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psycca,Rubiaceae,Psychotria,calophylla,Psychotria calophylla,Psychotria calophylla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psycci,Rubiaceae,Psychotria,cincta,Psychotria cincta,Psychotria cincta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psycel,Rubiaceae,Psychotria,elata,Psychotria elata,Psychotria elata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psycer,Rubiaceae,Psychotria,erecta,Psychotria erecta,Psychotria erecta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psycgl,Rubiaceae,Psychotria,glomerulata,Psychotria glomerulata,Psychotria glomerulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psyclu,Rubiaceae,Psychotria,luxurians,Psychotria luxurians,Psychotria luxurians,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psycne,Rubiaceae,Psychotria,nervosa,Psychotria nervosa,Psychotria nervosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psycpa,Rubiaceae,Psychotria,panamensis,Psychotria panamensis,Psychotria panamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psycre,Rubiaceae,Psychotria,remota,Psychotria remota,Psychotria remota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psycsa,Rubiaceae,Psychotria,santaritensis,Psychotria santaritensis,Psychotria santaritensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psyc4,Rubiaceae,Psychotria,sp.4,Psychotria sp.4,Psychotria sp.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psycsu,Rubiaceae,Psychotria,suerrensis,Psychotria suerrensis,Psychotria suerrensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psycum,Rubiaceae,Psychotria,umbelliformis,Psychotria umbelliformis,Psychotria umbelliformis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pterac,Fabaceae-papilionoideae,Pterocarpus,acapulcensis,Pterocarpus acapulcensis,Pterocarpus acapulcensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pterof,Fabaceae-papilionoideae,Pterocarpus,officinalis,Pterocarpus officinalis,Pterocarpus officinalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pter2,Fabaceae-papilionoideae,Pterocarpus,sp.2,Pterocarpus sp.2,Pterocarpus sp.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pter3,Fabaceae-papilionoideae,Pterocarpus,sp.3,Pterocarpus sp.3,Pterocarpus sp.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
qualpo,Vochysiaceae,Qualea,polychroma,Qualea polychroma,Qualea polychroma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
quara1,Malvaceae,Quararibea,asterolepis,Quararibea asterolepis,Quararibea asterolepis,0.468,0.079973,33.5,47.8,0.031,0.0126,NA,NA,NA,NA,NA,NA,NA
quarpl,Malvaceae,Quararibea,platyphylla,Quararibea platyphylla,Quararibea platyphylla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
quarpt,Malvaceae,Quararibea,pterocalyx,Quararibea pterocalyx,Quararibea pterocalyx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
quarpu,Malvaceae,Quararibea,pumila,Quararibea pumila,Quararibea pumila,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
quar3,Malvaceae,Quararibea,sp.3,Quararibea sp.3,Quararibea sp.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
quar4,Malvaceae,Quararibea,sp.4,Quararibea sp.4,Quararibea sp.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
quetoc,Celastraceae,Quetzalia,occidentalis,Quetzalia occidentalis,Quetzalia occidentalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
randac,Rubiaceae,Randia,aculeata,Randia aculeata,Randia aculeata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rand4,Rubiaceae,Randia,campo_chagres,Randia campo_chagres,Randia campo_chagres,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
randgr,Rubiaceae,Randia,grandifolia,Randia grandifolia,Randia grandifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
randho,Rubiaceae,Randia,hondensis,Randia hondensis,Randia hondensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
randla,Rubiaceae,Randia,lasiantha,Randia lasiantha,Randia lasiantha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rand2,Rubiaceae,Randia,sp.2,Randia sp.2,Randia sp.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rand3,Rubiaceae,Randia,sp.3,Randia sp.3,Randia sp.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
raphta,Arecaceae,Raphia,taedigera,Raphia taedigera,Raphia taedigera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
raripa,Rubiaceae,Raritebe,palicoureoides,Raritebe palicoureoides,Raritebe palicoureoides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rauvpu,Apocynaceae,Rauvolfia,purpurascens,Rauvolfia purpurascens,Rauvolfia purpurascens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rhizma,Rhizophoraceae,Rhizophora,mangle,Rhizophora mangle,Rhizophora mangle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
richgr,Phyllanthaceae,Richeria,grandis,Richeria grandis,Richeria grandis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ricico,Euphorbiaceae,Ricinus,communis,Ricinus communis,Ricinus communis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rinoap,Violaceae,Rinorea,apiculata,Rinorea apiculata,Rinorea apiculata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rinocr,Violaceae,Rinorea,crenata,Rinorea crenata,Rinorea crenata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rinoda,Violaceae,Rinorea,dasyadena,Rinorea dasyadena,Rinorea dasyadena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rinohu,Violaceae,Rinorea,hummelii,Rinorea hummelii,Rinorea hummelii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rinoli,Violaceae,Rinorea,lindeniana,Rinorea lindeniana,Rinorea lindeniana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rino2,Violaceae,Rinorea,sp.2,Rinorea sp.2,Rinorea sp.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rino3,Violaceae,Rinorea,sp.3,Rinorea sp.3,Rinorea sp.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rino4,Violaceae,Rinorea,sp.4,Rinorea sp.4,Rinorea sp.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rinosq,Violaceae,Rinorea,squamata,Rinorea squamata,Rinorea squamata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rollmu,Annonaceae,Rollinia,mucosa,Rollinia mucosa,Rollinia mucosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rollpi,Annonaceae,Rollinia,pittieri,Rollinia pittieri,Rollinia pittieri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rondam,Rubiaceae,Rondeletia,amoena,Rondeletia amoena,Rondeletia amoena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rondbu,Rubiaceae,Rondeletia,buddleioides,Rondeletia buddleioides,Rondeletia buddleioides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rondha,Rubiaceae,Rondeletia,hameliifolia,Rondeletia hameliifolia,Rondeletia hameliifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rondpa,Rubiaceae,Rondeletia,panamensis,Rondeletia panamensis,Rondeletia panamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
randfo,Rubiaceae,Rosenbergiodendron,formosum,Rosenbergiodendron formosum,Rosenbergiodendron formosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
roupmo,Proteaceae,Roupala,montana,Roupala montana,Roupala montana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rouppe,Proteaceae,Roupala,percoriacea,Roupala percoriacea,Roupala percoriacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
roysre,Arecaceae,Roystonea,regia,Roystonea regia,Roystonea regia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
