"","censusyear","simulation_nr","SVt","BBt","Dt","Mt","D_species_richness","D_simpson","H_simpson"
"3582",2481,2,1,1,1,32,709,0.754015306386415,4.0652935973768
"3583",2481,3,1,1,1,1,87,0.423855495470443,1.7356756718812
"3584",2481,3,1,1,1,2,135,0.459340200981592,1.84959192789171
"3585",2481,3,1,1,1,4,155,0.624479388634976,2.6629696739281
"3586",2481,3,1,1,1,8,215,0.642961777620572,2.80082057695574
"3587",2481,3,1,1,1,16,419,0.804314275376462,5.11023480084615
"3588",2481,3,1,1,1,32,684,0.684898733700425,3.17358293015959
"3589",2481,4,1,1,1,1,93,0.42151994666491,1.72866807461162
"3590",2481,4,1,1,1,2,121,0.536204925248706,2.15612466461883
"3591",2481,4,1,1,1,4,154,0.65020696664181,2.85883338041211
"3592",2481,4,1,1,1,8,232,0.731217054755997,3.72047415096294
"3593",2481,4,1,1,1,16,364,0.771461639795903,4.37563304080307
"3594",2481,4,1,1,1,32,692,0.746789413109853,3.9492819486013
"3595",2481,5,1,1,1,1,94,0.437039342636247,1.77632306435556
"3596",2481,5,1,1,1,2,117,0.634225653084065,2.73392600774659
"3597",2481,5,1,1,1,4,178,0.481706777954822,1.92940975776996
"3598",2481,5,1,1,1,8,221,0.61166444896278,2.57509259023301
"3599",2481,5,1,1,1,16,349,0.315034258422188,1.45992702890003
"3600",2481,5,1,1,1,32,595,0.221835334623139,1.28507505479667
"3601",2485,1,1,1,1,1,92,0.585027758721153,2.40979974207006
"3602",2485,1,1,1,1,2,120,0.34861901342665,1.53519986093023
"3603",2485,1,1,1,1,4,162,0.427514056103294,1.74676777772631
"3604",2485,1,1,1,1,8,215,0.798678670212081,4.96718356198743
"3605",2485,1,1,1,1,16,361,0.490733800971179,1.96360960516723
"3606",2485,1,1,1,1,32,599,0.360904285518488,1.56471085213157
"3607",2485,2,1,1,1,1,92,0.515561224950402,2.06424434108854
"3608",2485,2,1,1,1,2,113,0.395569454671961,1.65444980855042
"3609",2485,2,1,1,1,4,148,0.658582678265077,2.92896679910225
"3610",2485,2,1,1,1,8,232,0.492888105631054,1.97195138016711
"3611",2485,2,1,1,1,16,379,0.700863413049525,3.34295450180275
"3612",2485,2,1,1,1,32,711,0.755927031968666,4.09713541022543
"3613",2485,3,1,1,1,1,88,0.419009497520917,1.72119853204657
"3614",2485,3,1,1,1,2,137,0.455691353924038,1.83719293678176
"3615",2485,3,1,1,1,4,155,0.618390259515054,2.62047818467424
"3616",2485,3,1,1,1,8,210,0.641713446927573,2.79106204635554
"3617",2485,3,1,1,1,16,418,0.805688964294345,5.14638809045727
"3618",2485,3,1,1,1,32,683,0.682525472736857,3.14985900954232
"3619",2485,4,1,1,1,1,93,0.417131148250452,1.71565180914778
"3620",2485,4,1,1,1,2,121,0.538659517493285,2.1675964670745
"3621",2485,4,1,1,1,4,156,0.651054736969846,2.86577898010779
"3622",2485,4,1,1,1,8,233,0.73136116167785,3.72246993862
"3623",2485,4,1,1,1,16,356,0.769235209774193,4.33341671847548
"3624",2485,4,1,1,1,32,688,0.748050382095355,3.96904749575158
"3625",2485,5,1,1,1,1,91,0.433373920129737,1.76483228627416
"3626",2485,5,1,1,1,2,112,0.631558546878209,2.71413542511853
"3627",2485,5,1,1,1,4,175,0.476054434375862,1.90859521601022
"3628",2485,5,1,1,1,8,224,0.604846324092586,2.53066100853963
"3629",2485,5,1,1,1,16,355,0.306480656920281,1.44192084904119
"3630",2485,5,1,1,1,32,594,0.218632130886504,1.27980691237605
"3631",2489,1,1,1,1,1,93,0.582995155061613,2.39805367284822
"3632",2489,1,1,1,1,2,121,0.342500187304461,1.52091298079663
"3633",2489,1,1,1,1,4,163,0.424268199259221,1.73691986218813
"3634",2489,1,1,1,1,8,208,0.797875765129033,4.94745224707162
"3635",2489,1,1,1,1,16,356,0.481067466191238,1.92703277372184
"3636",2489,1,1,1,1,32,599,0.356487795432756,1.55397208149687
"3637",2489,2,1,1,1,1,90,0.512976625097429,2.05328953707828
"3638",2489,2,1,1,1,2,115,0.389458773974368,1.6378910340086
"3639",2489,2,1,1,1,4,150,0.655703619356573,2.90447433147913
"3640",2489,2,1,1,1,8,237,0.487033946523989,1.9494467386754
"3641",2489,2,1,1,1,16,368,0.700160675437251,3.33511957265207
"3642",2489,2,1,1,1,32,711,0.757582446770054,4.12511382396244
"3643",2489,3,1,1,1,1,84,0.413619546764549,1.7053774464724
"3644",2489,3,1,1,1,2,132,0.450950755981185,1.82133025569876
"3645",2489,3,1,1,1,4,156,0.6110201420527,2.57082720240872
"3646",2489,3,1,1,1,8,212,0.641078407940018,2.78612382793867
"3647",2489,3,1,1,1,16,415,0.806978137241655,5.18076028129496
"3648",2489,3,1,1,1,32,677,0.679316105448749,3.11833558526333
"3649",2489,4,1,1,1,1,94,0.411615577531888,1.69956912830097
"3650",2489,4,1,1,1,2,118,0.541124341430992,2.17923958555238
"3651",2489,4,1,1,1,4,153,0.651063438620328,2.86585044584054
"3652",2489,4,1,1,1,8,224,0.732008923722276,3.73146753201469
"3653",2489,4,1,1,1,16,356,0.767419995006466,4.29959574567814
"3654",2489,4,1,1,1,32,679,0.748561155921472,3.97711023396085
"3655",2489,5,1,1,1,1,91,0.426475207186893,1.74360378580158
"3656",2489,5,1,1,1,2,111,0.628951013495093,2.69506193621358
"3657",2489,5,1,1,1,4,174,0.470176730027869,1.88742181907677
"3658",2489,5,1,1,1,8,225,0.598297511629431,2.48940454428429
"3659",2489,5,1,1,1,16,359,0.296563642860385,1.42159271389711
"3660",2489,5,1,1,1,32,591,0.21410649631352,1.27243703543697
"3661",2494,1,1,1,1,1,93,0.58385239064693,2.40299349924073
"3662",2494,1,1,1,1,2,120,0.338040728325933,1.51066695911826
"3663",2494,1,1,1,1,4,161,0.420609420176354,1.72595143038808
"3664",2494,1,1,1,1,8,206,0.797081051294596,4.92807599477459
"3665",2494,1,1,1,1,16,357,0.472202892220063,1.89466744940358
"3666",2494,1,1,1,1,32,605,0.351721144483853,1.54254606870344
"3667",2494,2,1,1,1,1,91,0.509695657443416,2.03954954750292
"3668",2494,2,1,1,1,2,118,0.383841170819441,1.62295816052806
"3669",2494,2,1,1,1,4,151,0.652279474560183,2.87587279679605
"3670",2494,2,1,1,1,8,240,0.481977633319457,1.93041857711269
"3671",2494,2,1,1,1,16,372,0.698543384301049,3.31722691731751
"3672",2494,2,1,1,1,32,715,0.759505072390303,4.15809185640254
"3673",2494,3,1,1,1,1,85,0.408795072882629,1.69146086937376
"3674",2494,3,1,1,1,2,128,0.447403022925811,1.8096371161758
"3675",2494,3,1,1,1,4,156,0.604176122449946,2.52637614029119
"3676",2494,3,1,1,1,8,216,0.640492936501941,2.78158651535201
"3677",2494,3,1,1,1,16,418,0.808358404708548,5.21807386584933
"3678",2494,3,1,1,1,32,673,0.676251338613259,3.08881586016947
"3679",2494,4,1,1,1,1,92,0.405275068355201,1.68144960264967
"3680",2494,4,1,1,1,2,118,0.545023758889277,2.19791696717772
"3681",2494,4,1,1,1,4,154,0.652522431953526,2.87788361597561
"3682",2494,4,1,1,1,8,219,0.731674076515828,3.72681098797742
"3683",2494,4,1,1,1,16,353,0.766166833559862,4.27655330175757
"3684",2494,4,1,1,1,32,678,0.748815819303914,3.98114243193493
"3685",2494,5,1,1,1,1,89,0.421881483750844,1.72974912910249
"3686",2494,5,1,1,1,2,109,0.625705511288276,2.67169309236125
"3687",2494,5,1,1,1,4,173,0.463259101192926,1.86309633236919
"3688",2494,5,1,1,1,8,224,0.591129719270763,2.44576347837377
"3689",2494,5,1,1,1,16,359,0.287797891172325,1.40409581438344
"3690",2494,5,1,1,1,32,588,0.209505161946207,1.26503039850584
"3691",2498,1,1,1,1,1,94,0.583170452942461,2.39906217555628
"3692",2498,1,1,1,1,2,117,0.333076287228116,1.49942186917268
"3693",2498,1,1,1,1,4,159,0.41595779238972,1.71220502040716
"3694",2498,1,1,1,1,8,202,0.796761315681973,4.92032313314528
"3695",2498,1,1,1,1,16,356,0.462969328362088,1.86209103653253
"3696",2498,1,1,1,1,32,606,0.345155174829818,1.52707933477235
"3697",2498,2,1,1,1,1,91,0.507467939647465,2.03032468441595
"3698",2498,2,1,1,1,2,118,0.380378656699908,1.61388888683856
"3699",2498,2,1,1,1,4,149,0.648510138917245,2.84503227751585
"3700",2498,2,1,1,1,8,243,0.476855534771489,1.91151788170634
"3701",2498,2,1,1,1,16,372,0.697383222004443,3.30450944135914
"3702",2498,2,1,1,1,32,713,0.76066774238258,4.17829176039667
"3703",2498,3,1,1,1,1,84,0.404978725946591,1.68061217910377
"3704",2498,3,1,1,1,2,128,0.443266022362615,1.79618999408605
"3705",2498,3,1,1,1,4,154,0.597388796285161,2.48378582307977
"3706",2498,3,1,1,1,8,217,0.639614336094401,2.77480516056805
"3707",2498,3,1,1,1,16,417,0.809643273912999,5.2532948036885
"3708",2498,3,1,1,1,32,668,0.673224128462662,3.06020146253589
"3709",2498,4,1,1,1,1,91,0.401112091554586,1.66976154618948
"3710",2498,4,1,1,1,2,117,0.54834470464616,2.21407788259533
"3711",2498,4,1,1,1,4,153,0.652811319967033,2.88027823921288
"3712",2498,4,1,1,1,8,218,0.732510260203722,3.73846114905792
"3713",2498,4,1,1,1,16,358,0.76482256848525,4.25210868899757
"3714",2498,4,1,1,1,32,671,0.750317159772957,4.00508100232548
"3715",2498,5,1,1,1,1,89,0.416711398645907,1.71441718161219
"3716",2498,5,1,1,1,2,110,0.622633908842485,2.64994662592139
"3717",2498,5,1,1,1,4,169,0.460524668796805,1.85365287745353
"3718",2498,5,1,1,1,8,226,0.582965310302432,2.39788205802543
"3719",2498,5,1,1,1,16,356,0.278942565042205,1.38685207518668
"3720",2498,5,1,1,1,32,574,0.204925164323518,1.25774324016828
"3721",2502,1,1,1,1,1,92,0.582299483372202,2.39405976337605
"3722",2502,1,1,1,1,2,118,0.328300128568668,1.4887601479945
"3723",2502,1,1,1,1,4,160,0.412522566100103,1.70219304146139
"3724",2502,1,1,1,1,8,205,0.79614975050556,4.90556181549965
"3725",2502,1,1,1,1,16,347,0.453812827743677,1.83087419623745
"3726",2502,1,1,1,1,32,596,0.338648677501147,1.51205564422491
"3727",2502,2,1,1,1,1,93,0.504014967791781,2.01618987481903
"3728",2502,2,1,1,1,2,118,0.37449974960071,1.59872038318393
"3729",2502,2,1,1,1,4,153,0.644819621958434,2.81547084755614
"3730",2502,2,1,1,1,8,239,0.472416743598248,1.89543543671239
"3731",2502,2,1,1,1,16,369,0.695349590934653,3.28245086907302
"3732",2502,2,1,1,1,32,721,0.763305342271121,4.22485243053288
"3733",2502,3,1,1,1,1,83,0.399886401374329,1.66635117466112
"3734",2502,3,1,1,1,2,129,0.438317044714568,1.78036379881214
"3735",2502,3,1,1,1,4,155,0.591245928002176,2.44645880862399
"3736",2502,3,1,1,1,8,213,0.639103310401867,2.77087606736854
"3737",2502,3,1,1,1,16,415,0.810558747125589,5.27868130529596
"3738",2502,3,1,1,1,32,665,0.669291217803627,3.02380841947586
"3739",2502,4,1,1,1,1,91,0.394933112934935,1.65270984312263
"3740",2502,4,1,1,1,2,117,0.550632346056519,2.22534931302771
"3741",2502,4,1,1,1,4,152,0.652608238572095,2.87859446029934
"3742",2502,4,1,1,1,8,219,0.732614263375787,3.73991527231467
"3743",2502,4,1,1,1,16,357,0.764002840701293,4.2373391398931
"3744",2502,4,1,1,1,32,671,0.750812259451362,4.0130385138462
"3745",2502,5,1,1,1,1,88,0.41143027251545,1.69903403675523
"3746",2502,5,1,1,1,2,110,0.619174533696964,2.62587481270033
"3747",2502,5,1,1,1,4,170,0.455210378093679,1.83557094296476
"3748",2502,5,1,1,1,8,220,0.575477287693923,2.3555865705461
"3749",2502,5,1,1,1,16,353,0.269800099666451,1.36948799848262
"3750",2502,5,1,1,1,32,577,0.200533034109793,1.25083342109889
"3751",2506,1,1,1,1,1,94,0.580051068904127,2.38124192241771
"3752",2506,1,1,1,1,2,116,0.321599147472362,1.47405475136731
"3753",2506,1,1,1,1,4,161,0.408128517238499,1.68955597477731
"3754",2506,1,1,1,1,8,203,0.794967103069109,4.87726611177455
"3755",2506,1,1,1,1,16,348,0.444787643295987,1.80111265162837
"3756",2506,1,1,1,1,32,606,0.334803044331088,1.50331415602228
"3757",2506,2,1,1,1,1,92,0.500907550725223,2.00363680406923
"3758",2506,2,1,1,1,2,118,0.368760065951925,1.58418367733345
"3759",2506,2,1,1,1,4,151,0.641056367612085,2.78595275070735
"3760",2506,2,1,1,1,8,240,0.468940663211984,1.88302875164244
"3761",2506,2,1,1,1,16,377,0.693007773973371,3.25741147566798
"3762",2506,2,1,1,1,32,724,0.765582004013518,4.26588409218235
"3763",2506,3,1,1,1,1,83,0.395045564127531,1.65301705500811
"3764",2506,3,1,1,1,2,129,0.434304954626999,1.76773688965339
"3765",2506,3,1,1,1,4,153,0.58538788802675,2.41189287799802
"3766",2506,3,1,1,1,8,215,0.637739900720701,2.76044754028792
"3767",2506,3,1,1,1,16,416,0.811312222568332,5.29976034278183
"3768",2506,3,1,1,1,32,670,0.666616462255777,2.99954822834479
"3769",2506,4,1,1,1,1,91,0.389481326735584,1.63795153824378
"3770",2506,4,1,1,1,2,118,0.553932868057513,2.24181502825663
"3771",2506,4,1,1,1,4,149,0.652110525363119,2.87447615666952
"3772",2506,4,1,1,1,8,214,0.732878897236631,3.74362036415318
"3773",2506,4,1,1,1,16,360,0.762872557534308,4.21714159104416
"3774",2506,4,1,1,1,32,659,0.75188832596215,4.03044316184593
"3775",2506,5,1,1,1,1,87,0.408318859718833,1.69009950110088
"3776",2506,5,1,1,1,2,109,0.615471984115546,2.60059074681437
"3777",2506,5,1,1,1,4,171,0.45011846224522,1.81857351327542
"3778",2506,5,1,1,1,8,218,0.568538155321363,2.31770204557676
"3779",2506,5,1,1,1,16,352,0.262378976416758,1.3557097317294
"3780",2506,5,1,1,1,32,571,0.196632695560838,1.24476063996419
"3781",2510,1,1,1,1,1,94,0.578476021997454,2.37234428451413
"3782",2510,1,1,1,1,2,117,0.316483619191954,1.46302272787934
"3783",2510,1,1,1,1,4,159,0.40471998062764,1.67988168165691
"3784",2510,1,1,1,1,8,204,0.793651705698624,4.84617526588069
"3785",2510,1,1,1,1,16,356,0.435906722640311,1.77275645737285
"3786",2510,1,1,1,1,32,600,0.330216273557656,1.49301925460574
"3787",2510,2,1,1,1,1,90,0.496526969508689,1.98620370792087
"3788",2510,2,1,1,1,2,121,0.366452727025277,1.57841418100445
"3789",2510,2,1,1,1,4,151,0.636606062279055,2.75183456903982
"3790",2510,2,1,1,1,8,243,0.466001805321441,1.87266550704717
"3791",2510,2,1,1,1,16,376,0.689357522807776,3.21913477203314
"3792",2510,2,1,1,1,32,728,0.767804915994444,4.3067233928866
"3793",2510,3,1,1,1,1,83,0.38779216339128,1.63343221076591
"3794",2510,3,1,1,1,2,126,0.430733074102237,1.75664517734444
"3795",2510,3,1,1,1,4,151,0.578721061444512,2.37372417294079
"3796",2510,3,1,1,1,8,214,0.636240323832503,2.74906776511297
"3797",2510,3,1,1,1,16,409,0.81239717248609,5.33041006498612
"3798",2510,3,1,1,1,32,673,0.663911409397271,2.9754059731889
"3799",2510,4,1,1,1,1,90,0.38412691325482,1.6237111533561
"3800",2510,4,1,1,1,2,115,0.557345806959611,2.25909980233432
"3801",2510,4,1,1,1,4,150,0.650948774466778,2.8649090071876
"3802",2510,4,1,1,1,8,209,0.733759458166631,3.75600197142727
"3803",2510,4,1,1,1,16,361,0.76113157642986,4.18640515583411
"3804",2510,4,1,1,1,32,660,0.752788754267492,4.04512342080925
"3805",2510,5,1,1,1,1,87,0.404090659381675,1.67810761107115
"3806",2510,5,1,1,1,2,108,0.611607779243976,2.57471686238579
"3807",2510,5,1,1,1,4,173,0.44490619389009,1.80149731269384
"3808",2510,5,1,1,1,8,217,0.560140407520612,2.27345274969048
"3809",2510,5,1,1,1,16,346,0.25558074166695,1.3433290297181
"3810",2510,5,1,1,1,32,570,0.193665366439781,1.24017989353215
"3811",2514,1,1,1,1,1,91,0.577545818714422,2.3671206116528
"3812",2514,1,1,1,1,2,118,0.311984871591637,1.45345641208991
"3813",2514,1,1,1,1,4,154,0.401098731649942,1.66972429822189
"3814",2514,1,1,1,1,8,205,0.7923377702169,4.81551219518584
"3815",2514,1,1,1,1,16,351,0.427782939994536,1.74758858114166
"3816",2514,1,1,1,1,32,598,0.325280335249857,1.4820970133875
"3817",2514,2,1,1,1,1,91,0.492475851891347,1.97034959563326
"3818",2514,2,1,1,1,2,120,0.361819675808029,1.56695523520902
"3819",2514,2,1,1,1,4,147,0.631993621032868,2.71734420149634
"3820",2514,2,1,1,1,8,245,0.46231999305932,1.8598422613663
"3821",2514,2,1,1,1,16,374,0.685697705132554,3.18165032941214
"3822",2514,2,1,1,1,32,734,0.770204147411812,4.35168863465991
"3823",2514,3,1,1,1,1,83,0.381980503099331,1.61807192979338
"3824",2514,3,1,1,1,2,127,0.428241020515524,1.74898871007089
"3825",2514,3,1,1,1,4,145,0.571033666806213,2.3311852763705
"3826",2514,3,1,1,1,8,210,0.635129789436064,2.74070058625619
"3827",2514,3,1,1,1,16,407,0.813092681983505,5.35024530131961
"3828",2514,3,1,1,1,32,676,0.662111226230512,2.95955378701694
"3829",2514,4,1,1,1,1,89,0.380521059484655,1.61425987971133
"3830",2514,4,1,1,1,2,117,0.562032992518362,2.28327701154961
"3831",2514,4,1,1,1,4,145,0.649618711940681,2.85403368866748
"3832",2514,4,1,1,1,8,209,0.734750346192999,3.77003319569877
"3833",2514,4,1,1,1,16,358,0.758946696247163,4.14846004776333
"3834",2514,4,1,1,1,32,657,0.753854819592367,4.06264302369817
"3835",2514,5,1,1,1,1,88,0.39896852778922,1.6638063832526
"3836",2514,5,1,1,1,2,108,0.609135601037967,2.558432035907
"3837",2514,5,1,1,1,4,170,0.440167482605487,1.78624850991873
"3838",2514,5,1,1,1,8,213,0.551764822582212,2.23097170945137
"3839",2514,5,1,1,1,16,352,0.248349199454756,1.33040502221857
"3840",2514,5,1,1,1,32,585,0.191074055170966,1.23620710448513
"3841",2518,1,1,1,1,1,90,0.576861114370299,2.36329024337206
"3842",2518,1,1,1,1,2,120,0.307108718157063,1.443227857248
"3843",2518,1,1,1,1,4,151,0.398265201516854,1.66186167481223
"3844",2518,1,1,1,1,8,207,0.790442828768964,4.77196744986362
"3845",2518,1,1,1,1,16,347,0.419282764170368,1.72200847211185
"3846",2518,1,1,1,1,32,591,0.322326421039273,1.4756366944888
"3847",2518,2,1,1,1,1,92,0.489890303225132,1.96036265595896
"3848",2518,2,1,1,1,2,117,0.357755488387835,1.557039385965
"3849",2518,2,1,1,1,4,145,0.626823730193589,2.67969879359896
"3850",2518,2,1,1,1,8,246,0.458916036165813,1.84814200168469
"3851",2518,2,1,1,1,16,373,0.681872185601924,3.14339065853793
"3852",2518,2,1,1,1,32,736,0.774024978735574,4.42526786546838
"3853",2518,3,1,1,1,1,81,0.378016403529947,1.6077594420099
"3854",2518,3,1,1,1,2,120,0.425737638478353,1.74136434320762
"3855",2518,3,1,1,1,4,146,0.564264801003568,2.29497181385199
"3856",2518,3,1,1,1,8,208,0.634033012950839,2.73248690561717
"3857",2518,3,1,1,1,16,405,0.813323684119972,5.35686594887953
"3858",2518,3,1,1,1,32,667,0.658862168976555,2.93136647143446
"3859",2518,4,1,1,1,1,90,0.377064716517626,1.6053031936315
"3860",2518,4,1,1,1,2,118,0.566812274329735,2.30846799376117
"3861",2518,4,1,1,1,4,149,0.648078201769506,2.84154037922096
"3862",2518,4,1,1,1,8,217,0.735181603098751,3.77617269684213
"3863",2518,4,1,1,1,16,361,0.757476077844839,4.12330458419778
"3864",2518,4,1,1,1,32,659,0.754805528958715,4.07839538857963
"3865",2518,5,1,1,1,1,86,0.393303029857869,1.64826931600751
"3866",2518,5,1,1,1,2,110,0.604800734522479,2.53036907543767
"3867",2518,5,1,1,1,4,169,0.43496125025162,1.76979012580166
"3868",2518,5,1,1,1,8,215,0.544053685967293,2.19324067159421
"3869",2518,5,1,1,1,16,345,0.240886605845652,1.31732624888538
"3870",2518,5,1,1,1,32,586,0.186960380808475,1.22995236197024
"3871",2522,1,1,1,1,1,86,0.577051090408344,2.36435176287715
"3872",2522,1,1,1,1,2,117,0.301436343770223,1.431508769576
"3873",2522,1,1,1,1,4,151,0.394345461432651,1.65110625995713
"3874",2522,1,1,1,1,8,207,0.788201954978817,4.72147889703129
"3875",2522,1,1,1,1,16,353,0.410125209649561,1.69527502507085
"3876",2522,1,1,1,1,32,590,0.318269441596523,1.46685517859412
"3877",2522,2,1,1,1,1,93,0.486793611826071,1.94853381221181
"3878",2522,2,1,1,1,2,117,0.353764156568112,1.54742267883103
"3879",2522,2,1,1,1,4,142,0.620441387665432,2.63463920328209
"3880",2522,2,1,1,1,8,245,0.456975989327571,1.84153919595875
"3881",2522,2,1,1,1,16,378,0.677271998787752,3.09858455493093
"3882",2522,2,1,1,1,32,739,0.776264611929456,4.4695656267157
"3883",2522,3,1,1,1,1,82,0.373500072355056,1.59616937827761
"3884",2522,3,1,1,1,2,121,0.422268113117581,1.73090671071704
"3885",2522,3,1,1,1,4,138,0.557030804741804,2.25749332166794
"3886",2522,3,1,1,1,8,201,0.632750678818151,2.72294580908111
"3887",2522,3,1,1,1,16,399,0.813884500415307,5.37300763360089
"3888",2522,3,1,1,1,32,666,0.65731652805492,2.91814482421337
"3889",2522,4,1,1,1,1,89,0.373347173260788,1.59577992363571
"3890",2522,4,1,1,1,2,117,0.57125810144002,2.33240558797428
"3891",2522,4,1,1,1,4,149,0.646900381835789,2.83206196936453
"3892",2522,4,1,1,1,8,213,0.735478544776988,3.7804116840236
"3893",2522,4,1,1,1,16,357,0.755538868809644,4.09062984831451
"3894",2522,4,1,1,1,32,679,0.755898913223171,4.09666344875497
"3895",2522,5,1,1,1,1,85,0.389308650072061,1.6374883975645
"3896",2522,5,1,1,1,2,109,0.6008835812646,2.5055346085949
"3897",2522,5,1,1,1,4,170,0.429877874458762,1.75401015887721
"3898",2522,5,1,1,1,8,212,0.534826463972245,2.14973536228926
"3899",2522,5,1,1,1,16,341,0.234539833092479,1.30640370751103
"3900",2522,5,1,1,1,32,584,0.183929658261655,1.22538456411718
"3901",2526,1,1,1,1,1,87,0.576095252589127,2.35902052550203
"3902",2526,1,1,1,1,2,116,0.29563512193822,1.41971871560622
"3903",2526,1,1,1,1,4,153,0.391119275105228,1.64235778718865
"3904",2526,1,1,1,1,8,208,0.786267137175891,4.6787376858511
"3905",2526,1,1,1,1,16,348,0.402223238904546,1.67286529869019
"3906",2526,1,1,1,1,32,579,0.313202036057892,1.45603227222772
"3907",2526,2,1,1,1,1,91,0.484399387683841,1.9394856718805
"3908",2526,2,1,1,1,2,118,0.349369660090904,1.53697105508439
"3909",2526,2,1,1,1,4,143,0.61506207625407,2.59782146240293
"3910",2526,2,1,1,1,8,246,0.454077575652829,1.83176208816816
"3911",2526,2,1,1,1,16,370,0.671922029276283,3.04805591729939
"3912",2526,2,1,1,1,32,736,0.778894109680634,4.52271985407353
"3913",2526,3,1,1,1,1,82,0.367955851253711,1.58216795770293
"3914",2526,3,1,1,1,2,121,0.420370729297162,1.72524068494235
"3915",2526,3,1,1,1,4,137,0.550568717558894,2.22503425789246
"3916",2526,3,1,1,1,8,204,0.631705171660392,2.71521597115094
"3917",2526,3,1,1,1,16,398,0.814094280173194,5.37907064361237
"3918",2526,3,1,1,1,32,665,0.655815489599689,2.9054183723635
"3919",2526,4,1,1,1,1,88,0.369256766734934,1.58543119808589
"3920",2526,4,1,1,1,2,117,0.576098878942958,2.35904070625337
"3921",2526,4,1,1,1,4,152,0.644328489908978,2.81158308053429
"3922",2526,4,1,1,1,8,212,0.73531850345871,3.7781258345122
"3923",2526,4,1,1,1,16,353,0.754005895431644,4.06513807212856
"3924",2526,4,1,1,1,32,679,0.757555147396564,4.12464933473216
"3925",2526,5,1,1,1,1,85,0.385105418862036,1.62629502792061
"3926",2526,5,1,1,1,2,103,0.59802264175001,2.48770230331754
"3927",2526,5,1,1,1,4,165,0.425005786556383,1.7391479368306
"3928",2526,5,1,1,1,8,217,0.526277176077148,2.11093903333409
"3929",2526,5,1,1,1,16,338,0.227985898519979,1.29531312716038
"3930",2526,5,1,1,1,32,581,0.181909776355201,1.22235906394865
"3931",2531,1,1,1,1,1,87,0.575928358874609,2.35809213119327
"3932",2531,1,1,1,1,2,117,0.289013930097086,1.40649731736172
"3933",2531,1,1,1,1,4,154,0.388949602531577,1.63652622458474
"3934",2531,1,1,1,1,8,204,0.783660193119768,4.62235782873565
"3935",2531,1,1,1,1,16,338,0.39323140246147,1.64807474226037
"3936",2531,1,1,1,1,32,578,0.308801265592289,1.44676190829097
"3937",2531,2,1,1,1,1,90,0.482142480156774,1.93103307701844
"3938",2531,2,1,1,1,2,120,0.346025022185485,1.52911049187516
"3939",2531,2,1,1,1,4,143,0.609482378733822,2.5607039107677
"3940",2531,2,1,1,1,8,245,0.452225693741579,1.82556937880221
"3941",2531,2,1,1,1,16,370,0.666836226344896,3.00152681376221
"3942",2531,2,1,1,1,32,741,0.781650240773819,4.57980811860724
"3943",2531,3,1,1,1,1,83,0.363327788449854,1.57066694895516
"3944",2531,3,1,1,1,2,118,0.415470046046648,1.71077631391976
"3945",2531,3,1,1,1,4,141,0.543859936529997,2.19230907364874
"3946",2531,3,1,1,1,8,204,0.630164589334761,2.70390549731638
"3947",2531,3,1,1,1,16,402,0.814647916641423,5.39513763147418
"3948",2531,3,1,1,1,32,665,0.652895214557131,2.88097439718126
"3949",2531,4,1,1,1,1,88,0.36444941121863,1.57343886962239
"3950",2531,4,1,1,1,2,118,0.579565462428637,2.37849156203126
"3951",2531,4,1,1,1,4,151,0.641037103783577,2.78580324189575
"3952",2531,4,1,1,1,8,210,0.734795447939769,3.77067434262173
"3953",2531,4,1,1,1,16,351,0.752280201277503,4.03681903972573
"3954",2531,4,1,1,1,32,670,0.757981764247308,4.13192004680944
"3955",2531,5,1,1,1,1,83,0.378635354137354,1.60936095521124
"3956",2531,5,1,1,1,2,99,0.595405211737496,2.47160870335085
"3957",2531,5,1,1,1,4,164,0.420753027709794,1.72637933012621
"3958",2531,5,1,1,1,8,214,0.518548375287871,2.07705187535284
"3959",2531,5,1,1,1,16,346,0.221700740949637,1.2848528228334
"3960",2531,5,1,1,1,32,576,0.179355283771108,1.21855411997935
"3961",2535,1,1,1,1,1,84,0.575893052694058,2.35789582404228
"3962",2535,1,1,1,1,2,115,0.284799860794521,1.39821001868219
"3963",2535,1,1,1,1,4,158,0.387155303855681,1.6317347711279
"3964",2535,1,1,1,1,8,205,0.781114260269996,4.56859364723121
"3965",2535,1,1,1,1,16,337,0.385083890838636,1.62623809183308
"3966",2535,1,1,1,1,32,582,0.304175730035211,1.43714446759755
"3967",2535,2,1,1,1,1,88,0.479474863147406,1.92113680819835
"3968",2535,2,1,1,1,2,117,0.342710764270666,1.52140023849682
"3969",2535,2,1,1,1,4,142,0.602455804768111,2.51544359594207
"3970",2535,2,1,1,1,8,244,0.449856062191441,1.8177061152094
"3971",2535,2,1,1,1,16,360,0.660081523909689,2.94188186385702
"3972",2535,2,1,1,1,32,734,0.783030416709988,4.60894096230693
"3973",2535,3,1,1,1,1,82,0.356773983059371,1.55466348322833
"3974",2535,3,1,1,1,2,116,0.412651290596556,1.70256609743073
"3975",2535,3,1,1,1,4,143,0.537254554505359,2.16101532653892
"3976",2535,3,1,1,1,8,203,0.629173630526577,2.6966798542941
"3977",2535,3,1,1,1,16,397,0.814483522416816,5.39035676521839
"3978",2535,3,1,1,1,32,663,0.650116191000917,2.85809167009103
"3979",2535,4,1,1,1,1,89,0.359291558520648,1.56077231898345
