"","censussize","censusyear","simulation_nr","D_species_richness","D_simpson","N_runs","H_simpson"
"70",8364.8,2015,70,178,0.846102021729473,1,6.49781115540172
"71",8364.8,2015,71,163,0.840002531529498,1,6.25009888943566
"72",8364.8,2015,72,176,0.850273585306652,1,6.67884823161019
"73",8364.8,2015,73,183,0.847945620691816,1,6.57659453512481
"74",8364.8,2015,74,176,0.850089850560994,1,6.67066241840332
"75",8364.8,2015,75,176,0.851221462026221,1,6.72139956218848
"76",8364.8,2015,76,183,0.846695160980764,1,6.52295130667418
"77",8364.8,2015,77,170,0.846508118180188,1,6.51500254048568
"78",8364.8,2015,78,173,0.847278267684009,1,6.54785658095428
"79",8364.8,2015,79,179,0.850698320225352,1,6.69784828616377
"80",8364.8,2015,80,176,0.843325435791181,1,6.38265697466487
"81",8364.8,2015,81,168,0.850351805914099,1,6.68233924310495
"82",8364.8,2015,82,170,0.846403062925093,1,6.51054649294418
"83",8364.8,2015,83,179,0.85471473167492,1,6.88301031156489
"84",8364.8,2015,84,176,0.84474109796744,1,6.44085451403157
"85",8364.8,2015,85,178,0.856207605731594,1,6.95447074991587
"86",8364.8,2015,86,184,0.849255636460344,1,6.63374720300526
"87",8364.8,2015,87,173,0.846218973495525,1,6.50275279552059
"88",8364.8,2015,88,180,0.85177300488576,1,6.74640944606134
"89",8364.8,2015,89,172,0.845833003835668,1,6.4864726230643
"90",8364.8,2015,90,175,0.852918729200126,1,6.79896219662563
"91",8364.8,2015,91,171,0.845805098988556,1,6.48529875787388
"92",8364.8,2015,92,174,0.842089571433475,1,6.332703983377
"93",8364.8,2015,93,181,0.845388658824601,1,6.46783083567942
"94",8364.8,2015,94,176,0.846430609044682,1,6.511714305691
"95",8364.8,2015,95,183,0.841402654588375,1,6.30527577497967
"96",8364.8,2015,96,166,0.842280474597406,1,6.34036906621045
"97",8364.8,2015,97,175,0.845088788756133,1,6.45531070327609
"98",8364.8,2015,98,172,0.848967287294867,1,6.62108216219581
"99",8364.8,2015,99,177,0.846882090563512,1,6.53091466360958
"100",8364.8,2015,100,175,0.845094652720883,1,6.45555507001411
"101",16729.6,2015,1,204,0.851704573250651,1,6.74329628310259
"102",16729.6,2015,2,200,0.847382986492351,1,6.55234942039985
"103",16729.6,2015,3,205,0.849230075194994,1,6.6326225292831
"104",16729.6,2015,4,195,0.845454659443486,1,6.47059300784496
"105",16729.6,2015,5,199,0.849190393556933,1,6.63087732662121
"106",16729.6,2015,6,204,0.849360632583303,1,6.63837094611406
"107",16729.6,2015,7,194,0.850477705733225,1,6.68796586424643
"108",16729.6,2015,8,202,0.845884587155629,1,6.48864368296389
"109",16729.6,2015,9,196,0.847178457000458,1,6.54358005011764
"110",16729.6,2015,10,209,0.846109467946313,1,6.4981255614292
"111",16729.6,2015,11,200,0.843317331634231,1,6.38232684208278
"112",16729.6,2015,12,209,0.850940948466107,1,6.70875059051763
"113",16729.6,2015,13,198,0.844408783302862,1,6.42709801509246
"114",16729.6,2015,14,200,0.848065947357304,1,6.58180297705681
"115",16729.6,2015,15,200,0.845035661201836,1,6.45309758203444
"116",16729.6,2015,16,204,0.846390559960779,1,6.51001657023598
"117",16729.6,2015,17,203,0.8485862014036,1,6.60441788839566
"118",16729.6,2015,18,204,0.845040132307096,1,6.45328377526611
"119",16729.6,2015,19,199,0.846469557979572,1,6.51336625388561
"120",16729.6,2015,20,197,0.84949380297514,1,6.64424468737873
"121",16729.6,2015,21,200,0.846613302532455,1,6.5194701790329
"122",16729.6,2015,22,201,0.843820599064971,1,6.40289304487728
"123",16729.6,2015,23,202,0.845911394661732,1,6.48977254226371
"124",16729.6,2015,24,206,0.840432281323392,1,6.26693173464913
"125",16729.6,2015,25,203,0.84810862085529,1,6.58365211792092
"126",16729.6,2015,26,194,0.847186289190817,1,6.543915429478
"127",16729.6,2015,27,205,0.85284286274119,1,6.79545701029278
"128",16729.6,2015,28,203,0.845723713891042,1,6.48187757964142
"129",16729.6,2015,29,207,0.842170621777608,1,6.33595602582261
"130",16729.6,2015,30,209,0.848570984154957,1,6.60375420403775
"131",16729.6,2015,31,196,0.842636162931979,1,6.35470015622296
"132",16729.6,2015,32,206,0.84412188638371,1,6.41526880715022
"133",16729.6,2015,33,203,0.846398078043261,1,6.51033520454023
"134",16729.6,2015,34,206,0.847566897927202,1,6.56025486854179
"135",16729.6,2015,35,202,0.844833076169184,1,6.44467245538964
"136",16729.6,2015,36,208,0.84253446639833,1,6.35059607729546
"137",16729.6,2015,37,202,0.851145795234449,1,6.71798288516622
"138",16729.6,2015,38,198,0.842863370247262,1,6.36388855719732
"139",16729.6,2015,39,201,0.849858536021911,1,6.66038530266322
"140",16729.6,2015,40,204,0.842092888501401,1,6.33283701100994
"141",16729.6,2015,41,203,0.847258554361551,1,6.54701149265718
"142",16729.6,2015,42,204,0.849970660250691,1,6.66536293281665
"143",16729.6,2015,43,199,0.851686600863612,1,6.74247914094669
"144",16729.6,2015,44,208,0.847461884048527,1,6.55573850353658
"145",16729.6,2015,45,203,0.843285051982429,1,6.38101223048538
"146",16729.6,2015,46,200,0.846925518985438,1,6.53276753494182
"147",16729.6,2015,47,208,0.849725666483116,1,6.6544963241354
"148",16729.6,2015,48,200,0.847373546683726,1,6.55194416349169
"149",16729.6,2015,49,210,0.850759196901346,1,6.70058039917518
"150",16729.6,2015,50,205,0.846448556078225,1,6.5124753923476
"151",16729.6,2015,51,212,0.85118805859325,1,6.71989082695106
"152",16729.6,2015,52,193,0.847069842539542,1,6.53893265138738
"153",16729.6,2015,53,210,0.845311783718087,1,6.46461653017928
"154",16729.6,2015,54,206,0.852527623117017,1,6.78093091829315
"155",16729.6,2015,55,198,0.849048839228759,1,6.62465922680417
"156",16729.6,2015,56,193,0.844667139694915,1,6.43778784499254
"157",16729.6,2015,57,198,0.846504273197033,1,6.51483934327134
"158",16729.6,2015,58,206,0.845224986601951,1,6.46099120294185
"159",16729.6,2015,59,197,0.850313853815294,1,6.6806449727555
"160",16729.6,2015,60,202,0.853087042122581,1,6.80675152449369
"161",16729.6,2015,61,209,0.85237173692655,1,6.773770680364
"162",16729.6,2015,62,201,0.844126585823927,1,6.41546222161024
"163",16729.6,2015,63,201,0.845775134828556,1,6.4840387371281
"164",16729.6,2015,64,202,0.848534150367083,1,6.60214828902711
"165",16729.6,2015,65,203,0.845447607722471,1,6.47029777581381
"166",16729.6,2015,66,193,0.849271678053119,1,6.63445321412397
"167",16729.6,2015,67,200,0.848983393017632,1,6.62178829191121
"168",16729.6,2015,68,198,0.845826776207805,1,6.48621061039669
"169",16729.6,2015,69,202,0.842843733156782,1,6.36309337251958
"170",16729.6,2015,70,198,0.843427084498243,1,6.38680065958647
"171",16729.6,2015,71,191,0.847018664511839,1,6.53674513174444
"172",16729.6,2015,72,204,0.844990785439852,1,6.45122938554065
"173",16729.6,2015,73,191,0.849233930427347,1,6.63279213177409
"174",16729.6,2015,74,203,0.849661518817512,1,6.65165692864857
"175",16729.6,2015,75,202,0.851355879497202,1,6.72747766018218
"176",16729.6,2015,76,198,0.848897417145239,1,6.61802055998736
"177",16729.6,2015,77,191,0.849367884140633,1,6.6386905229003
"178",16729.6,2015,78,193,0.842696334578221,1,6.35713094999215
"179",16729.6,2015,79,199,0.845141372699745,1,6.45750267475316
"180",16729.6,2015,80,202,0.843752205912138,1,6.4000903554368
"181",16729.6,2015,81,199,0.846468803165201,1,6.51333423184349
"182",16729.6,2015,82,204,0.845049571188928,1,6.45367688023169
"183",16729.6,2015,83,208,0.847680588109951,1,6.56515139857449
"184",16729.6,2015,84,205,0.847220252856354,1,6.54537017304907
"185",16729.6,2015,85,200,0.84433391432455,1,6.42400684555602
"186",16729.6,2015,86,202,0.847319164017547,1,6.5496104574311
"187",16729.6,2015,87,205,0.847943470763255,1,6.57650154859872
"188",16729.6,2015,88,202,0.848371126277207,1,6.5950499759577
"189",16729.6,2015,89,197,0.846773635328627,1,6.52629201341895
"190",16729.6,2015,90,200,0.848631602180082,1,6.60639878866719
"191",16729.6,2015,91,206,0.84900875032168,1,6.62290034773838
"192",16729.6,2015,92,197,0.848578330011561,1,6.60407456922346
"193",16729.6,2015,93,207,0.846086255013415,1,6.49714552840723
"194",16729.6,2015,94,192,0.849022883143462,1,6.6235203110298
"195",16729.6,2015,95,206,0.844174306864631,1,6.41742693312635
"196",16729.6,2015,96,202,0.847353516272161,1,6.55108441137071
"197",16729.6,2015,97,197,0.847050387855987,1,6.53810092083416
"198",16729.6,2015,98,206,0.847278976121406,1,6.54788695494178
"199",16729.6,2015,99,203,0.846644505206575,1,6.52079667146607
"200",16729.6,2015,100,200,0.849266437151211,1,6.6342225387664
"201",25094.4,2015,1,208,0.850605616098487,1,6.69369205109638
"202",25094.4,2015,2,216,0.84979880295028,1,6.65773655365064
"203",25094.4,2015,3,216,0.849605707780373,1,6.64918851135429
"204",25094.4,2015,4,206,0.846655957736139,1,6.52128367843131
"205",25094.4,2015,5,210,0.84592359920029,1,6.49028660333219
"206",25094.4,2015,6,211,0.845904804930301,1,6.48949501344081
"207",25094.4,2015,7,207,0.846300597128246,1,6.50620614859769
"208",25094.4,2015,8,217,0.851710086503743,1,6.74354699131468
"209",25094.4,2015,9,199,0.850239801580849,1,6.67734158044573
"210",25094.4,2015,10,212,0.847959030752124,1,6.57717459278806
"211",25094.4,2015,11,217,0.848192103942414,1,6.58727263844474
"212",25094.4,2015,12,215,0.847340831658171,1,6.55054007474242
"213",25094.4,2015,13,216,0.847862566555961,1,6.57300427227093
"214",25094.4,2015,14,216,0.849727401274594,1,6.6545731456159
"215",25094.4,2015,15,216,0.848139269608403,1,6.58498084015098
"216",25094.4,2015,16,216,0.849618890591077,1,6.6497713970227
"217",25094.4,2015,17,217,0.847060648454261,1,6.53853955762939
"218",25094.4,2015,18,210,0.846102869496336,1,6.49784694962973
"219",25094.4,2015,19,210,0.848686227181151,1,6.60878373046179
"220",25094.4,2015,20,212,0.847427532941498,1,6.55426250410279
"221",25094.4,2015,21,205,0.850237256641062,1,6.67722811142214
"222",25094.4,2015,22,213,0.849695259681797,1,6.65315011278385
"223",25094.4,2015,23,212,0.846134022770718,1,6.49916256996735
"224",25094.4,2015,24,209,0.845689607134316,1,6.48044490995775
"225",25094.4,2015,25,209,0.849909576747854,1,6.66265027662716
"226",25094.4,2015,26,218,0.85395726274213,1,6.84731071723397
"227",25094.4,2015,27,217,0.847645289448014,1,6.56363033592442
"228",25094.4,2015,28,208,0.845836580505869,1,6.48662311254758
"229",25094.4,2015,29,212,0.843679971519523,1,6.39713291841482
"230",25094.4,2015,30,210,0.850235169736868,1,6.6771350673121
"231",25094.4,2015,31,218,0.849630098054847,1,6.65026702195196
"232",25094.4,2015,32,215,0.847775077128464,1,6.56922651781474
"233",25094.4,2015,33,214,0.851180980163241,1,6.71957120196671
"234",25094.4,2015,34,208,0.848034046130216,1,6.5804213018455
"235",25094.4,2015,35,211,0.848205844487571,1,6.58786892436132
"236",25094.4,2015,36,215,0.849407720756593,1,6.64044667511587
"237",25094.4,2015,37,215,0.847223701639355,1,6.54551792869987
"238",25094.4,2015,38,216,0.846310089110711,1,6.50660797585052
"239",25094.4,2015,39,211,0.846137998576679,1,6.49933050882847
"240",25094.4,2015,40,212,0.848589461502319,1,6.60456009153759
"241",25094.4,2015,41,206,0.850875809631848,1,6.705820145821
"242",25094.4,2015,42,210,0.85264672927308,1,6.78641196810103
"243",25094.4,2015,43,210,0.846026593324767,1,6.49462801137628
"244",25094.4,2015,44,217,0.847859920486645,1,6.57288995246132
"245",25094.4,2015,45,215,0.848968822380215,1,6.62114945907036
"246",25094.4,2015,46,213,0.848952632397149,1,6.62043977243815
"247",25094.4,2015,47,217,0.845029541121169,1,6.45284273683337
"248",25094.4,2015,48,218,0.847574676644502,1,6.56058965784659
"249",25094.4,2015,49,215,0.84813453204943,1,6.58477541665682
"250",25094.4,2015,50,211,0.847866694693839,1,6.57318263076941
"251",25094.4,2015,51,216,0.842965818917787,1,6.36804034069795
"252",25094.4,2015,52,210,0.846610193304734,1,6.5193380286779
"253",25094.4,2015,53,210,0.845312858698421,1,6.46466145528148
"254",25094.4,2015,54,203,0.842008446430033,1,6.32945228655623
"255",25094.4,2015,55,215,0.850178917498194,1,6.67462805168257
"256",25094.4,2015,56,210,0.849481075190271,1,6.64368285425971
"257",25094.4,2015,57,214,0.850935723128686,1,6.70851542025251
"258",25094.4,2015,58,206,0.848965392434739,1,6.62099909497833
"259",25094.4,2015,59,206,0.844269708946111,1,6.42135831913368
"260",25094.4,2015,60,211,0.847660864093002,1,6.56430137959095
"261",25094.4,2015,61,217,0.847429178862455,1,6.55433321092558
"262",25094.4,2015,62,213,0.846429173398196,1,6.51165343137023
"263",25094.4,2015,63,213,0.849751523202346,1,6.65564151673059
"264",25094.4,2015,64,208,0.848658332013678,1,6.60756560506771
"265",25094.4,2015,65,216,0.848171112664154,1,6.58636190745439
"266",25094.4,2015,66,215,0.846580539638749,1,6.51807793903941
"267",25094.4,2015,67,210,0.850496231343723,1,6.68879459687129
"268",25094.4,2015,68,214,0.852989805526025,1,6.80224935133344
"269",25094.4,2015,69,209,0.848950829765493,1,6.62036076363398
"270",25094.4,2015,70,215,0.853138132768592,1,6.80911947295558
"271",25094.4,2015,71,213,0.851064552954614,1,6.71431831601018
"272",25094.4,2015,72,218,0.85203406484865,1,6.75831230328203
"273",25094.4,2015,73,220,0.846382606575918,1,6.50967952072563
"274",25094.4,2015,74,220,0.850787408619577,1,6.70184728211348
"275",25094.4,2015,75,215,0.849046564378934,1,6.62455939399929
"276",25094.4,2015,76,212,0.850490190739145,1,6.68852435130369
"277",25094.4,2015,77,216,0.850371560931206,1,6.68322149334349
"278",25094.4,2015,78,208,0.850756545489415,1,6.70046135878658
"279",25094.4,2015,79,210,0.848579939277305,1,6.6041447561652
"280",25094.4,2015,80,213,0.844561105573657,1,6.43339624674098
"281",25094.4,2015,81,208,0.848303163799003,1,6.5920952937674
"282",25094.4,2015,82,218,0.848414465811131,1,6.5969355542465
"283",25094.4,2015,83,212,0.847580292840478,1,6.56083139533528
"284",25094.4,2015,84,211,0.850594452006935,1,6.69319187562176
"285",25094.4,2015,85,214,0.851605812488791,1,6.73880841811587
"286",25094.4,2015,86,219,0.846377945094857,1,6.50948199213627
"287",25094.4,2015,87,210,0.846337724524261,1,6.50777815767726
"288",25094.4,2015,88,212,0.850055683387887,1,6.66914240295533
"289",25094.4,2015,89,221,0.851143510148703,1,6.71787975787263
"290",25094.4,2015,90,209,0.847572932527186,1,6.56051458956497
"291",25094.4,2015,91,210,0.846230230999335,1,6.50322886285715
"292",25094.4,2015,92,212,0.849249356868421,1,6.63347087101428
"293",25094.4,2015,93,217,0.846613768666816,1,6.51948999143092
"294",25094.4,2015,94,213,0.849900819798585,1,6.66226157037047
"295",25094.4,2015,95,211,0.84999981565075,1,6.66665847337674
"296",25094.4,2015,96,218,0.849237881495712,1,6.63296595936037
"297",25094.4,2015,97,215,0.848984290924612,1,6.62182766364254
"298",25094.4,2015,98,211,0.850256616825882,1,6.67809140412717
"299",25094.4,2015,99,217,0.851731549274827,1,6.74452316125953
"300",25094.4,2015,100,208,0.845856198503047,1,6.48744866993414
"301",33459.2,2015,1,219,0.849474480402969,1,6.64339178284904
"302",33459.2,2015,2,213,0.845678725287085,1,6.47998794631723
"303",33459.2,2015,3,216,0.846387135106799,1,6.50987142707904
"304",33459.2,2015,4,223,0.846867035687687,1,6.53027259343396
"305",33459.2,2015,5,225,0.84621660824942,1,6.50265278074949
"306",33459.2,2015,6,215,0.849524106931563,1,6.64558275487489
"307",33459.2,2015,7,215,0.842721523947611,1,6.35814909388429
"308",33459.2,2015,8,224,0.849570433878705,1,6.64762935760696
"309",33459.2,2015,9,219,0.851388749269239,1,6.72896564077576
"310",33459.2,2015,10,214,0.848351224685207,1,6.59418447609747
"311",33459.2,2015,11,224,0.84537577246479,1,6.4672918076327
"312",33459.2,2015,12,205,0.848901663463564,1,6.6182065462968
"313",33459.2,2015,13,216,0.846813511243213,1,6.52799086992388
"314",33459.2,2015,14,217,0.845624680528026,1,6.47771938817945
"315",33459.2,2015,15,215,0.845709268063049,1,6.48127069880411
"316",33459.2,2015,16,210,0.848196429144304,1,6.58746032364811
"317",33459.2,2015,17,221,0.851469656783825,1,6.73263104593097
"318",33459.2,2015,18,224,0.851415714389711,1,6.73018681546734
"319",33459.2,2015,19,214,0.849926547725221,1,6.66340371892715
"320",33459.2,2015,20,219,0.847011786629713,1,6.53645125967734
"321",33459.2,2015,21,218,0.84187687048611,1,6.3241854817461
"322",33459.2,2015,22,222,0.847833636595748,1,6.57175460875908
"323",33459.2,2015,23,223,0.85258654638451,1,6.78364135344374
"324",33459.2,2015,24,220,0.849270186309596,1,6.6343875542365
"325",33459.2,2015,25,222,0.847694831289372,1,6.56576535429303
"326",33459.2,2015,26,216,0.845958916290143,1,6.49177463515863
"327",33459.2,2015,27,218,0.84510691070637,1,6.45606595207294
"328",33459.2,2015,28,225,0.847936391149354,1,6.57619536691506
"329",33459.2,2015,29,224,0.853231206657421,1,6.81343749734221
"330",33459.2,2015,30,220,0.849272576128388,1,6.63449274401312
"331",33459.2,2015,31,220,0.848372301433151,1,6.59510108939049
"332",33459.2,2015,32,221,0.846144890507204,1,6.49962164595401
"333",33459.2,2015,33,218,0.846262325701664,1,6.50458649491112
"334",33459.2,2015,34,217,0.843776210458316,1,6.40107376049265
"335",33459.2,2015,35,214,0.848893722555448,1,6.61785874757551
"336",33459.2,2015,36,223,0.844881247253301,1,6.4466738050231
"337",33459.2,2015,37,221,0.848189368375443,1,6.58715393842179
"338",33459.2,2015,38,221,0.846043834229141,1,6.49535531748922
"339",33459.2,2015,39,222,0.846128727601485,1,6.49893891440681
"340",33459.2,2015,40,224,0.842630573177986,1,6.35447443759838
"341",33459.2,2015,41,218,0.846976888661852,1,6.53496057723084
"342",33459.2,2015,42,221,0.848454322260637,1,6.59867054552262
"343",33459.2,2015,43,220,0.847359575455337,1,6.55134446188202
"344",33459.2,2015,44,217,0.848927194236679,1,6.61932499993847
"345",33459.2,2015,45,219,0.847399469704505,1,6.55305717525099
"346",33459.2,2015,46,222,0.848894027406642,1,6.61787209888193
"347",33459.2,2015,47,220,0.851210689448269,1,6.72091292238577
"348",33459.2,2015,48,224,0.849675930251781,1,6.6522946170558
"349",33459.2,2015,49,221,0.845389904178703,1,6.46788293279264
"350",33459.2,2015,50,220,0.846693498328047,1,6.52288056340762
"351",33459.2,2015,51,217,0.848283227638982,1,6.59122906741284
"352",33459.2,2015,52,225,0.846198489055448,1,6.50188671007604
"353",33459.2,2015,53,216,0.849551425328858,1,6.64678945736673
"354",33459.2,2015,54,216,0.846239438663727,1,6.50361829658653
"355",33459.2,2015,55,218,0.847898918235229,1,6.57457519958029
"356",33459.2,2015,56,219,0.849229650411887,1,6.63260384241254
"357",33459.2,2015,57,214,0.848241649652208,1,6.58942323574455
"358",33459.2,2015,58,222,0.850205825995992,1,6.67582705835569
"359",33459.2,2015,59,216,0.846231293590597,1,6.50327380226207
"360",33459.2,2015,60,215,0.845350155636734,1,6.46622053916226
"361",33459.2,2015,61,222,0.848401023776995,1,6.59635061472301
"362",33459.2,2015,62,222,0.845675373083441,1,6.47984718952656
"363",33459.2,2015,63,222,0.848024212354582,1,6.57999550779198
"364",33459.2,2015,64,217,0.849540201631975,1,6.64629363355917
"365",33459.2,2015,65,222,0.84832708462148,1,6.59313495428216
"366",33459.2,2015,66,214,0.85020635958141,1,6.675850838564
"367",33459.2,2015,67,221,0.849467004837034,1,6.64306186771482
"368",33459.2,2015,68,224,0.847300562740071,1,6.54881260824669
"369",33459.2,2015,69,217,0.846446194141211,1,6.51237521862282
"370",33459.2,2015,70,221,0.849344646250586,1,6.63766653565663
"371",33459.2,2015,71,211,0.849648681423831,1,6.65108899256773
"372",33459.2,2015,72,219,0.853508460593741,1,6.82633279746445
"373",33459.2,2015,73,215,0.849420736661789,1,6.64102066799155
"374",33459.2,2015,74,220,0.848078916168799,1,6.58236483562149
"375",33459.2,2015,75,220,0.849449942238223,1,6.64230897594439
"376",33459.2,2015,76,222,0.848750363978843,1,6.61158615852881
"377",33459.2,2015,77,221,0.847463386292478,1,6.55580306717328
"378",33459.2,2015,78,217,0.849783606549393,1,6.65706303439384
"379",33459.2,2015,79,214,0.849050626543772,1,6.62473766603595
"380",33459.2,2015,80,222,0.847608623330309,1,6.5620510940557
"381",33459.2,2015,81,215,0.848058581359906,1,6.5814838965583
"382",33459.2,2015,82,222,0.843929194892564,1,6.40734825012032
"383",33459.2,2015,83,220,0.849956404816177,1,6.66472966590055
"384",33459.2,2015,84,220,0.845928997744904,1,6.49051401862303
"385",33459.2,2015,85,221,0.851783711379582,1,6.74689677705399
"386",33459.2,2015,86,220,0.848096707462874,1,6.58313577867706
"387",33459.2,2015,87,215,0.844687735806722,1,6.43864156635788
"388",33459.2,2015,88,220,0.845183486679428,1,6.45925927765434
"389",33459.2,2015,89,218,0.844371188339599,1,6.42554543295046
"390",33459.2,2015,90,220,0.843335028669491,1,6.38304779624503
"391",33459.2,2015,91,217,0.849460171137148,1,6.64276030837685
"392",33459.2,2015,92,220,0.846733521746751,1,6.52458392335248
"393",33459.2,2015,93,220,0.84743050062189,1,6.55438999325627
"394",33459.2,2015,94,224,0.848539040422962,1,6.60236144543483
"395",33459.2,2015,95,214,0.847830293261452,1,6.5716102201482
